from_node,to_node,edge_key,distance_km,traffic_weight,travel_time_min,highway_type,maxspeed
61323303,61323295,0,0.068,2.01,0.14,tertiary,20 mph
61323306,61323115,0,0.155,1.06,0.28,residential,20 mph
61323306,61330284,0,0.113,2.35,0.25,residential,20 mph
61323306,61330219,0,0.067,2.4,0.15,residential,20 mph
61323306,1400112148,0,0.069,1.75,0.14,residential,20 mph
61323310,61329350,0,0.097,1.9,0.2,residential,20 mph
61323312,1052736143,0,0.02,3.27,0.05,trunk,35 mph
61323319,61325590,0,0.088,3.94,0.24,primary,25 mph
61323319,61323340,0,0.134,3.35,0.34,tertiary,20 mph
61323340,2676333871,0,0.014,2.04,0.03,tertiary,20 mph
61323347,61333670,0,0.105,1.22,0.2,residential,20 mph
61323347,2676333871,0,0.085,1.56,0.17,residential,20 mph
61323368,11704524803,0,0.009,2.09,0.02,tertiary,20 mph
61323368,61318581,0,0.05,3.05,0.12,tertiary,20 mph
61323369,61321150,0,0.076,2.08,0.16,residential,25 mph
61323369,61323468,0,0.104,1.17,0.19,residential,20 mph
61323375,61329264,0,0.079,1.39,0.15,residential,20 mph
61323375,61323368,0,0.097,1.05,0.18,residential,20 mph
61323375,61329118,0,0.062,2.24,0.14,secondary,25 mph
61323375,61323067,0,0.049,3.14,0.12,secondary,25 mph
61323380,61321148,0,0.036,2.18,0.08,residential,20 mph
61323380,61323369,0,0.074,1.17,0.14,residential,20 mph
61323380,61325626,0,0.09,2.31,0.2,residential,20 mph
61323386,61323380,0,0.083,2.08,0.18,residential,20 mph
61323417,7892226623,0,0.09,2.51,0.2,residential,20 mph
61323417,9907930046,0,0.186,1.15,0.34,residential,20 mph
61323417,2322627266,0,0.093,1.0,0.17,residential,25 mph
61323436,61329994,0,0.244,1.43,0.47,residential,20 mph
61323436,61318449,0,0.155,1.93,0.32,residential,20 mph
61323436,61323077,0,0.075,3.02,0.18,tertiary,20 mph
61323436,61318448,0,0.069,2.09,0.15,tertiary,20 mph
61323441,1144127685,0,0.035,3.22,0.09,primary,25 mph
61323441,61322382,0,0.065,2.79,0.15,secondary,20 mph
61323441,61323453,0,0.068,1.98,0.14,secondary,20 mph
61323443,61323036,0,0.075,2.16,0.16,residential,25 mph
61323451,61323453,0,0.007,2.15,0.02,secondary,20 mph
61323451,1144127685,0,0.112,1.63,0.22,residential,25 mph
61323451,61321144,0,0.059,2.44,0.13,secondary,20 mph
61323453,61323451,0,0.007,3.22,0.02,secondary,20 mph
61323453,61331837,0,0.101,1.22,0.19,residential,25 mph
61323453,61323441,0,0.068,3.24,0.17,secondary,20 mph
61323462,61323466,0,0.031,2.62,0.07,secondary,25 mph
61323462,61317338,0,0.052,2.56,0.12,secondary,25 mph
61323466,1469359665,0,0.007,2.39,0.02,secondary,25 mph
61323466,61323462,0,0.031,2.67,0.07,secondary,25 mph
61323466,61323468,0,0.105,1.46,0.2,residential,unknown
61323468,61323481,0,0.074,1.57,0.15,residential,20 mph
61323481,61323489,0,0.105,2.62,0.24,residential,20 mph
61323481,61323495,0,0.077,2.52,0.17,residential,20 mph
61323489,1469359717,0,0.011,2.58,0.02,secondary,25 mph
61323489,1469359665,0,0.065,2.72,0.15,secondary,25 mph
61323495,61325542,0,0.111,2.25,0.24,residential,20 mph
61323500,61322648,0,0.019,3.16,0.05,secondary,20 mph
61323500,61318060,0,0.06,1.73,0.12,secondary,20 mph
61323504,61321086,0,0.034,1.42,0.07,residential,20 mph
61323504,61323500,0,0.171,1.88,0.35,residential,20 mph
61323504,61330412,0,0.036,2.26,0.08,residential,25 mph
61323506,61323504,0,0.059,2.05,0.13,residential,20 mph
61323525,1116467478,0,0.027,2.29,0.06,trunk,25 mph
61323525,61317607,0,0.033,4.53,0.09,trunk,25 mph
61323536,61324061,0,0.065,1.18,0.12,residential,20 mph
61323536,61323593,0,0.052,1.71,0.1,residential,20 mph
61323536,61321252,0,0.134,2.24,0.29,residential,20 mph
61323538,61324081,0,0.114,2.11,0.24,residential,20 mph
61323538,7064477455,0,0.071,2.53,0.16,residential,20 mph
61323538,61329483,0,0.069,1.29,0.13,residential,20 mph
61323538,61324046,0,0.113,1.2,0.21,residential,20 mph
61323544,61329556,0,0.035,1.28,0.07,residential,20 mph
61323544,61323548,0,0.043,1.52,0.08,residential,20 mph
61323544,7064477455,0,0.032,2.21,0.07,residential,20 mph
61323548,61323544,0,0.043,1.26,0.08,residential,20 mph
61323548,7067953143,0,0.055,3.04,0.13,trunk,unknown
61323548,61328896,0,0.22,3.43,0.56,trunk,25 mph
61323551,7067953143,0,0.014,3.59,0.04,trunk,unknown
61323551,61323557,0,0.062,3.72,0.16,trunk,unknown
61323551,61324790,0,0.183,1.16,0.34,residential,20 mph
61323557,61323551,0,0.062,2.87,0.15,trunk,unknown
61323557,61324414,0,0.13,4.0,0.35,trunk,unknown
61323564,61322515,0,0.217,1.77,0.44,residential,20 mph
61323564,61324096,0,0.082,3.77,0.22,tertiary,20 mph
61323566,61329371,0,0.028,4.71,0.08,primary,25 mph
61323566,61323774,0,0.171,2.59,0.39,residential,20 mph
61323566,61330139,0,0.102,3.44,0.26,primary,25 mph
61323574,61324278,0,0.048,1.31,0.09,residential,unknown
61323574,61323583,0,0.18,1.56,0.35,residential,unknown
61323583,61323574,0,0.18,2.44,0.4,residential,unknown
61323583,61321609,0,0.098,1.37,0.19,residential,20 mph
61323587,61323589,0,0.027,2.9,0.06,secondary,25 mph
61323587,61324264,0,0.064,2.18,0.14,secondary,25 mph
61323589,61323587,0,0.027,2.78,0.06,secondary,25 mph
61323589,61332938,0,0.156,1.0,0.28,residential,25 mph
61323589,61322499,0,0.099,3.58,0.25,secondary,25 mph
61323593,61324756,0,0.169,2.21,0.36,residential,unknown
61323593,61323536,0,0.052,1.66,0.1,residential,20 mph
61323593,61321254,0,0.095,1.11,0.17,residential,20 mph
61323597,61323601,0,0.095,1.6,0.19,residential,25 mph
61323597,2562486744,0,0.078,1.0,0.14,residential,20 mph
61323601,61323597,0,0.095,2.06,0.2,residential,25 mph
61323601,61321633,0,0.118,1.67,0.24,residential,20 mph
61323605,61323295,0,0.063,2.85,0.15,tertiary,20 mph
61323605,61321152,0,0.063,2.87,0.15,tertiary,20 mph
61323638,61323295,0,0.102,2.34,0.22,tertiary,20 mph
61323638,61322525,0,0.173,2.29,0.38,tertiary,20 mph
61323638,61323303,0,0.185,1.47,0.36,residential,20 mph
61323671,61318553,0,0.138,2.09,0.29,residential,20 mph
61323671,61318533,0,0.139,3.73,0.36,primary,25 mph
61323671,61329371,0,0.096,3.91,0.26,primary,25 mph
61323714,61323748,0,0.067,1.78,0.14,tertiary,20 mph
61323714,61323718,0,0.122,2.5,0.27,residential,20 mph
61323714,61323209,0,0.114,1.64,0.23,residential,20 mph
61323714,61323187,0,0.078,2.37,0.17,tertiary,20 mph
61323716,61321152,0,0.216,2.89,0.51,tertiary,20 mph
61323716,61323720,0,0.068,2.97,0.16,residential,20 mph
61323716,61323215,0,0.103,2.25,0.22,tertiary,20 mph
61323718,61323034,0,0.076,1.71,0.15,residential,20 mph
61323718,61323714,0,0.122,2.14,0.26,residential,20 mph
61323720,61323605,0,0.174,1.93,0.36,residential,20 mph
61323720,61323297,0,0.067,1.64,0.13,residential,20 mph
61323725,61323179,0,0.045,1.73,0.09,residential,20 mph
61323725,7863973370,0,0.09,2.05,0.19,residential,unknown
61323727,2562509782,0,0.268,1.42,0.52,residential,20 mph
61323727,61321633,0,0.039,1.45,0.08,residential,20 mph
61323733,61323770,0,0.105,1.97,0.22,residential,25 mph
61323733,61317509,0,0.128,1.49,0.25,residential,20 mph
61323735,61323173,0,0.065,2.48,0.15,tertiary,20 mph
61323735,61323750,0,0.052,3.14,0.13,tertiary,20 mph
61323748,61323714,0,0.067,1.7,0.13,tertiary,20 mph
61323748,61323772,0,0.141,2.23,0.31,residential,20 mph
61323748,61323297,0,0.045,2.84,0.11,tertiary,20 mph
61323750,61321384,0,0.184,1.62,0.37,residential,25 mph
