city,num_emergencies,trial,algorithm,objective,time_s,status,convergence_len
cambridge_ma,5,7,Adaptive GA,3.644946492271106,0.44025397300720215,ok,50
cambridge_ma,5,7,Hybrid GA,3.644946492271106,0.5149414539337158,ok,50
cambridge_ma,5,8,Standard GA,2.915957193816885,0.10758471488952637,success,10
cambridge_ma,5,8,Elitist GA,3.644946492271106,0.5810990333557129,ok,50
cambridge_ma,5,8,Adaptive GA,3.644946492271106,0.6298189163208008,ok,50
cambridge_ma,5,8,Hybrid GA,3.644946492271106,0.9478182792663574,ok,50
cambridge_ma,5,9,Standard GA,2.915957193816885,0.19257616996765137,success,10
cambridge_ma,5,9,Elitist GA,3.644946492271106,0.374561071395874,ok,50
cambridge_ma,5,9,Adaptive GA,3.644946492271106,0.45923590660095215,ok,50
cambridge_ma,5,9,Hybrid GA,3.644946492271106,0.8594732284545898,ok,50
cambridge_ma,5,10,Standard GA,2.915957193816885,0.12030315399169922,success,10
cambridge_ma,5,10,Elitist GA,3.644946492271106,0.9497320652008057,ok,50
cambridge_ma,5,10,Adaptive GA,3.644946492271106,1.5949921607971191,ok,50
cambridge_ma,5,10,Hybrid GA,3.644946492271106,2.2334582805633545,ok,50
cambridge_ma,10,1,Standard GA,5.83191438763377,0.1635587215423584,success,10
cambridge_ma,10,1,Elitist GA,7.289892984542212,0.5377087593078613,ok,50
cambridge_ma,10,1,Adaptive GA,7.289892984542212,0.6257824897766113,ok,50
cambridge_ma,10,1,Hybrid GA,7.289892984542212,2.8782548904418945,ok,50
cambridge_ma,10,2,Standard GA,5.418722948870393,0.10723304748535156,success,10
cambridge_ma,10,2,Elitist GA,6.773403686087991,0.5856814384460449,ok,50
cambridge_ma,10,2,Adaptive GA,6.773403686087991,0.44298553466796875,ok,50
cambridge_ma,10,2,Hybrid GA,6.773403686087991,2.3674070835113525,ok,50
cambridge_ma,10,3,Standard GA,5.83191438763377,0.15517210960388184,success,10
cambridge_ma,10,3,Elitist GA,7.289892984542212,0.488689661026001,ok,50
cambridge_ma,10,3,Adaptive GA,7.289892984542212,0.6055638790130615,ok,50
cambridge_ma,10,3,Hybrid GA,7.289892984542212,2.606947422027588,ok,50
cambridge_ma,10,4,Standard GA,5.83191438763377,0.10378670692443848,success,10
cambridge_ma,10,4,Elitist GA,7.289892984542212,0.5051918029785156,ok,50
cambridge_ma,10,4,Adaptive GA,7.289892984542212,0.5104920864105225,ok,50
cambridge_ma,10,4,Hybrid GA,7.289892984542212,2.8020808696746826,ok,50
cambridge_ma,10,5,Standard GA,5.83191438763377,0.1498563289642334,success,10
cambridge_ma,10,5,Elitist GA,7.289892984542212,0.8793854713439941,ok,50
cambridge_ma,10,5,Adaptive GA,7.289892984542212,1.0636720657348633,ok,50
cambridge_ma,10,5,Hybrid GA,7.289892984542212,3.326296806335449,ok,50
cambridge_ma,10,6,Standard GA,5.83191438763377,0.18106698989868164,success,10
cambridge_ma,10,6,Elitist GA,7.289892984542212,0.5849416255950928,ok,50
cambridge_ma,10,6,Adaptive GA,7.289892984542212,0.502164363861084,ok,50
